timestamp,src_ip,dst_ip,src_port,dst_port,opcua_payload
1614578444.910465,,,,,60070500009106400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef73035cc
1614578444.910498,,,,,600d020000200640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7d93108e
1614578444.910522,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203132360d0a0d0a
1614578444.910547,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578444.910553,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a20226576656e74222c20226576656e74223a2022636f6e74696e756564222c2022626f6479223a207b22
1614578444.910555,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578448.919812,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203234310d0a0d0a
1614578448.919856,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578448.919865,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a20226576656e74222c20226576656e74223a202273746f70706564222c2022626f6479223a207b227265
1614578448.919868,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578448.922972,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2035320d0a0d0a7b22736571223a2032312c202274797065223a202272657175657374
1614578448.923022,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578448.923370,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203232390d0a0d0a
1614578448.923417,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578448.923427,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2032312c202273756363657373223a
1614578448.923429,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578448.928462,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a203131350d0a0d0a7b22736571223a2032322c202274797065223a2022726571756573
1614578448.928484,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578448.928869,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203330380d0a0d0a
1614578448.928902,127.0.0.1,127.0.0.1,57246.0,57249.0,
